test_frame_mse_step,test_frame_mae_step,step,test_frame_mse_epoch,test_frame_mae_epoch,test_csi_16_epoch,test_csi_74_epoch,test_csi_133_epoch,test_csi_160_epoch,test_csi_181_epoch,test_csi_219_epoch,test_csi_avg_epoch,test_pod_16_epoch,test_pod_74_epoch,test_pod_133_epoch,test_pod_160_epoch,test_pod_181_epoch,test_pod_219_epoch,test_pod_avg_epoch,test_sucr_16_epoch,test_sucr_74_epoch,test_sucr_133_epoch,test_sucr_160_epoch,test_sucr_181_epoch,test_sucr_219_epoch,test_sucr_avg_epoch,test_bias_16_epoch,test_bias_74_epoch,test_bias_133_epoch,test_bias_160_epoch,test_bias_181_epoch,test_bias_219_epoch,test_bias_avg_epoch,epoch
0.006581241264939308,0.03577028959989548,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006855067331343889,0.04156401753425598,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007214620243757963,0.04388907551765442,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008843792602419853,0.04872702807188034,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00024805477005429566,0.010510845109820366,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0045379032380878925,0.031235603615641594,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008419555611908436,0.05230092257261276,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003943618852645159,0.03410425782203674,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0016245654551312327,0.02216428332030773,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0014253496192395687,0.019907284528017044,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0001731505326461047,0.010162021964788437,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0001964803523151204,0.010721658356487751,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00019181484822183847,0.011201534420251846,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008708832785487175,0.04969161003828049,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00925550889223814,0.05213523656129837,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009267658926546574,0.05519413948059082,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005260948557406664,0.04022877663373947,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004653590731322765,0.03777427226305008,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004349126946181059,0.036515794694423676,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008676407858729362,0.052104439586400986,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006636488251388073,0.04378543049097061,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002360253594815731,0.026659702882170677,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0002979382988996804,0.01598094031214714,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004258718341588974,0.030974097549915314,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009152115322649479,0.05164255201816559,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0089424354955554,0.049890439957380295,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00809348002076149,0.051530130207538605,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008397649973630905,0.0536908395588398,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0048840707167983055,0.03976091742515564,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0032824543304741383,0.029787098988890648,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0003557628660928458,0.014035211876034737,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006678326055407524,0.04608437418937683,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003073567058891058,0.026674510911107063,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00017753375868778676,0.009988570585846901,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00038603029679507017,0.014561343938112259,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0005940574337728322,0.016304433345794678,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0006342812557704747,0.016895756125450134,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0008343689260073006,0.017405129969120026,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0003374156076461077,0.01625082641839981,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0004127158608753234,0.012132467702031136,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0003871436638291925,0.017570145428180695,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0005165960174053907,0.015906360000371933,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.000992462271824479,0.017561303451657295,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008342426270246506,0.05553446710109711,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008381443098187447,0.055568721145391464,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007896690629422665,0.05308374762535095,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00798865593969822,0.05404408648610115,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008087468333542347,0.054510071873664856,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007871308363974094,0.053104303777217865,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00031296550878323615,0.015345088206231594,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0005411639576777816,0.013235295191407204,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0009109304519370198,0.014843197539448738,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0002493700594641268,0.013114320114254951,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002233784878626466,0.025163225829601288,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004447803366929293,0.038924701511859894,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0046807280741631985,0.03985666483640671,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004763500764966011,0.04031609743833542,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004681077320128679,0.040044378489255905,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005020720884203911,0.04193832352757454,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004765811841934919,0.04049963504076004,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004633366595953703,0.04001564905047417,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00523621030151844,0.042010363191366196,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0029147625900804996,0.02950131893157959,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0029792769346386194,0.028402911499142647,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00031462585320696235,0.016588060185313225,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002608777256682515,0.025769611820578575,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005535505246371031,0.03916725888848305,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004533778410404921,0.030494073405861855,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004921718500554562,0.03437631577253342,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0052520399913191795,0.03800339996814728,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0025918143801391125,0.023396898061037064,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0076867276802659035,0.04526703804731369,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.013873047195374966,0.0705939531326294,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01147181261330843,0.05920629948377609,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00697773601859808,0.04189728945493698,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0002295140438945964,0.012619263492524624,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0002724339428823441,0.014645557850599289,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.000329319154843688,0.015654854476451874,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.000359486963134259,0.016851814463734627,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005007002502679825,0.0352708175778389,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004740587901324034,0.035808414220809937,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0033752205781638622,0.025136174634099007,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003771776333451271,0.030621934682130814,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004975763615220785,0.034466490149497986,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006669539026916027,0.04276103526353836,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0078123509883880615,0.05318629741668701,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007308990694582462,0.05001512169837952,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007903357036411762,0.052197132259607315,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007920860312879086,0.04936368390917778,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004882107023149729,0.03369823098182678,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0018015471287071705,0.0229787714779377,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006502420641481876,0.0453033521771431,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008156852796673775,0.05307468771934509,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009941106662154198,0.06331504881381989,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008966208435595036,0.05738826096057892,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008908338844776154,0.05579526722431183,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007996113039553165,0.05395956709980965,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0075966184958815575,0.05005158483982086,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007220555562525988,0.04812593385577202,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008109713904559612,0.052266985177993774,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002876332262530923,0.02196737565100193,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006235108245164156,0.047579940408468246,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008114238269627094,0.06171371415257454,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0056833126582205296,0.04532429948449135,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005567694082856178,0.044074393808841705,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00518389418721199,0.04386599361896515,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010247316211462021,0.07350776344537735,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007158508058637381,0.055414408445358276,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005765929352492094,0.04785943403840065,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00035568917519412935,0.015291659161448479,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0033994955010712147,0.034836169332265854,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004857247229665518,0.041161879897117615,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00859211478382349,0.0631934329867363,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009078503586351871,0.06631466001272202,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009841524064540863,0.07197011262178421,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009669506922364235,0.07213468849658966,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004813749343156815,0.042776212096214294,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00045113242231309414,0.017053673043847084,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0005455646896734834,0.015285649336874485,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0005325563834048808,0.015206001698970795,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0008109498885460198,0.0209983978420496,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00041346510988660157,0.016351113095879555,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002220102120190859,0.025855276733636856,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00357718369923532,0.03371037170290947,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00695148017257452,0.054201845079660416,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008150476962327957,0.06083543971180916,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009213907644152641,0.06779276579618454,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010487016290426254,0.07654765993356705,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009305608458817005,0.06890574842691422,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007447866722941399,0.0588015615940094,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008671052753925323,0.0662723109126091,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005723589099943638,0.04921673983335495,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0027828256133943796,0.030528398230671883,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00047344135236926377,0.01435967069119215,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0003382805734872818,0.015088450163602829,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0003133269783575088,0.016525693237781525,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009592817164957523,0.07272118330001831,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008938887156546116,0.07035459578037262,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008668456226587296,0.07033853977918625,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010550984181463718,0.07749973237514496,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008383709006011486,0.06660357862710953,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008054940029978752,0.06513280421495438,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008054472506046295,0.06161210313439369,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004056653473526239,0.04461421072483063,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0011638872092589736,0.026528455317020416,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.000762792828027159,0.01728666014969349,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0013284692540764809,0.01869785413146019,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0018988678930327296,0.020449602976441383,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006725380662828684,0.05289467051625252,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006696766242384911,0.05150339752435684,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006594426464289427,0.05242900922894478,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00024634809233248234,0.013473821803927422,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003683745628222823,0.03674129769206047,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007669332902878523,0.06329940259456635,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007975880056619644,0.06324529647827148,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006195441819727421,0.05397510528564453,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006245480850338936,0.05366697907447815,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004395212512463331,0.03864024579524994,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003682240378111601,0.03505704924464226,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004091150593012571,0.03398182988166809,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004177421797066927,0.033944934606552124,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005981507711112499,0.04483826830983162,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006735529284924269,0.05253349244594574,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006960008759051561,0.05256151407957077,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005760830827057362,0.04608891159296036,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004485790617763996,0.03729519993066788,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0053404755890369415,0.0437563955783844,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003933969419449568,0.033736228942871094,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0022160313092172146,0.023338034749031067,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00027611147379502654,0.009902575053274632,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005424901843070984,0.03467126563191414,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.013569816015660763,0.07137266546487808,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010708232410252094,0.05425552651286125,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009317134507000446,0.05010545253753662,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009081296622753143,0.05076456069946289,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007070339284837246,0.03768138214945793,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004791634157299995,0.038361482322216034,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0038182910066097975,0.035311974585056305,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004369840957224369,0.0401434451341629,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004783859942108393,0.04263864457607269,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004455086775124073,0.040880441665649414,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00028867126093246043,0.015687020495533943,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0033879815600812435,0.03522657975554466,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0066528236493468285,0.05457063019275665,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00631234934553504,0.05417720600962639,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004488849546760321,0.03821324557065964,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0018363377312198281,0.01937548629939556,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0027099682483822107,0.03009290248155594,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0019420592579990625,0.02344033494591713,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0008892364567145705,0.014373396523296833,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0003807962639257312,0.013654631562530994,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002550904406234622,0.028895294293761253,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00418383302167058,0.040915872901678085,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002845000009983778,0.030291693285107613,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0016431532567366958,0.020435867831110954,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00013110799773130566,0.007892037741839886,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0002449525345582515,0.013855286873877048,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003656161716207862,0.03100826032459736,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007505488581955433,0.05390077456831932,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006863709539175034,0.04974866658449173,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006816735956817865,0.05169510096311569,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0070089357905089855,0.054282817989587784,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003708860371261835,0.03863823786377907,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003871005494147539,0.03885859623551369,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004109019413590431,0.03917226940393448,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00016105575195979327,0.009522034786641598,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0030288042034953833,0.026412151753902435,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0057252258993685246,0.045070622116327286,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00623747194185853,0.0504569485783577,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0069074248895049095,0.05330822244286537,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006386588793247938,0.05059829354286194,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006311685778200626,0.05160612612962723,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006234126631170511,0.050045330077409744,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005393297411501408,0.04742274433374405,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005250259768217802,0.04714173823595047,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004331354517489672,0.0393390879034996,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0032494983170181513,0.03414759412407875,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003774905577301979,0.03824003040790558,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0030781745444983244,0.03179614245891571,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002711090724915266,0.02966950088739395,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0009140163892880082,0.017678525298833847,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0006968617672100663,0.015168415382504463,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0007866405649110675,0.014979260042309761,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005977267865091562,0.05017373338341713,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00615264754742384,0.05007743835449219,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005438557825982571,0.04596694931387901,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004687000066041946,0.04081214219331741,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002548178657889366,0.02681562677025795,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0006626449758186936,0.014442779123783112,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001073619001545012,0.0172030758112669,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0014051966136321425,0.022327613085508347,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001498702447861433,0.028099391609430313,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0020306501537561417,0.03335960954427719,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0010075076716020703,0.022209957242012024,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00023664161562919617,0.012568756006658077,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001104797818697989,0.015602681785821915,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002103213919326663,0.022895799949765205,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003264455823227763,0.03200360760092735,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00240063713863492,0.026724807918071747,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0008235290879383683,0.015224182978272438,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0003743773850146681,0.007964863441884518,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0002591581433080137,0.013472301885485649,837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0002664910862222314,0.013301854021847248,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00025448721135035157,0.013267786242067814,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0003369910118635744,0.012985927052795887,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.000564538175240159,0.014480255544185638,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001088651129975915,0.018217505887150764,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003712192177772522,0.034356679767370224,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001970396377146244,0.02463240921497345,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0003345335426274687,0.016482654958963394,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0013827841030433774,0.019732488319277763,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0011033753398805857,0.017835285514593124,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0012098695151507854,0.018067972734570503,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002008226001635194,0.02393736131489277,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002006694907322526,0.023566432297229767,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0018576105358079076,0.022011300548911095,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015364488353952765,0.020419668406248093,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0010491196298971772,0.01765432022511959,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0027545252814888954,0.028960205614566803,854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0017851347802206874,0.022498704493045807,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0017654531402513385,0.023755760863423347,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.000346614106092602,0.015705803409218788,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00026093455380760133,0.012594716623425484,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0004516236949712038,0.011846193112432957,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0007071909494698048,0.01308672595769167,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
