2025-05-24 18:36:31,909 train INFO: Building config ...
2025-05-24 18:36:31,909 train INFO: Building dataloaders ...
2025-05-24 18:36:31,911 train INFO: Train dataloaders build complete
2025-05-24 18:36:31,912 train INFO: Valid dataloaders build complete
2025-05-24 18:36:31,912 train INFO: Building models ...
2025-05-24 18:36:32,892 train INFO: finetune checkpoint path not exist
2025-05-24 18:36:32,975 train INFO: params EarthFormer_xy: 8659677
2025-05-24 18:36:32,975 train INFO: begin training ...
2025-05-24 18:37:44,614 train INFO: Epoch [1/1][700/3024]  lr: 0.0008751190811296449  eta: 0:03:57  time: 0.095  data: 0.004  memory: 6626  MSELoss: 0.0095 (0.0294, 0.0002)
2025-05-24 18:37:46,444 train INFO: Epoch [1/1][720/3024]  lr: 0.0008682102586902724  eta: 0:03:55  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0088 (0.0288, 0.0053)
2025-05-24 18:37:48,297 train INFO: Epoch [1/1][740/3024]  lr: 0.0008611446389273597  eta: 0:03:52  time: 0.094  data: 0.004  memory: 6626  MSELoss: 0.0080 (0.0283, 0.0203)
2025-05-24 18:37:50,120 train INFO: Epoch [1/1][760/3024]  lr: 0.0008539252720583534  eta: 0:03:49  time: 0.091  data: 0.003  memory: 6626  MSELoss: 0.0079 (0.0279, 0.0063)
2025-05-24 18:37:51,991 train INFO: Epoch [1/1][780/3024]  lr: 0.0008465552746730959  eta: 0:03:47  time: 0.097  data: 0.004  memory: 6626  MSELoss: 0.0079 (0.0274, 0.0073)
2025-05-24 18:37:53,891 train INFO: Epoch [1/1][800/3024]  lr: 0.0008390378283883968  eta: 0:03:44  time: 0.095  data: 0.004  memory: 6626  MSELoss: 0.0080 (0.0269, 0.0092)
2025-05-24 18:37:55,723 train INFO: Epoch [1/1][820/3024]  lr: 0.0008313761784745341  eta: 0:03:42  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0091 (0.0266, 0.0286)
2025-05-24 18:37:57,569 train INFO: Epoch [1/1][840/3024]  lr: 0.0008235736324542767  eta: 0:03:39  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0091 (0.0261, 0.0006)
2025-05-24 18:37:59,417 train INFO: Epoch [1/1][860/3024]  lr: 0.0008156335586750307  eta: 0:03:37  time: 0.092  data: 0.004  memory: 6626  MSELoss: 0.0096 (0.0258, 0.0080)
2025-05-24 18:38:01,289 train INFO: Epoch [1/1][880/3024]  lr: 0.0008075593848547294  eta: 0:03:35  time: 0.091  data: 0.003  memory: 6626  MSELoss: 0.0093 (0.0254, 0.0040)
2025-05-24 18:38:03,119 train INFO: Epoch [1/1][900/3024]  lr: 0.0007993545966020928  eta: 0:03:32  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0091 (0.0250, 0.0034)
