lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,valid_pcc_step,valid_ssim_step,valid_psnr_step,valid_acc_step,valid_rmse_step,valid_frame_mse_step,valid_frame_mae_step,valid_frame_mse_epoch,valid_frame_mae_epoch,valid_pcc_epoch,valid_ssim_epoch,valid_psnr_epoch,valid_acc_epoch,valid_rmse_epoch,valid_loss_epoch,valid_csi_16_epoch,valid_csi_74_epoch,valid_csi_133_epoch,valid_csi_160_epoch,valid_csi_181_epoch,valid_csi_219_epoch,valid_csi_avg_epoch,valid_pod_16_epoch,valid_pod_74_epoch,valid_pod_133_epoch,valid_pod_160_epoch,valid_pod_181_epoch,valid_pod_219_epoch,valid_pod_avg_epoch,valid_sucr_16_epoch,valid_sucr_74_epoch,valid_sucr_133_epoch,valid_sucr_160_epoch,valid_sucr_181_epoch,valid_sucr_219_epoch,valid_sucr_avg_epoch,valid_bias_16_epoch,valid_bias_74_epoch,valid_bias_133_epoch,valid_bias_160_epoch,valid_bias_181_epoch,valid_bias_219_epoch,valid_bias_avg_epoch
,,519,,,0.7177001445287892,0.5756827947381702,20.736641989295865,0.9153940836588541,0.0873071625828743,0.007672767620533705,0.03383142501115799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,520,,,0.7752339636409074,0.5568137351580813,21.01992612540733,0.8836636013454863,0.08000078797340393,0.00643550418317318,0.038349881768226624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,521,,,0.588202463932538,0.5821215128071532,21.593628490429744,0.9078162299262151,0.07099515944719315,0.005080539267510176,0.03270365297794342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,522,,,0.8317193378855607,0.5289579592608281,19.838919155817756,0.7987006293402779,0.09917189180850983,0.009923254139721394,0.06341170519590378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,523,,,0.7631633746441142,0.5402259332271931,19.461704876190637,0.8050357394748264,0.09912087023258209,0.009881151840090752,0.05855783820152283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,524,,,0.7742188425910147,0.5862561338689135,20.313063165679257,0.8249857584635416,0.08921097964048386,0.008042880333960056,0.051837291568517685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,525,,,0.836788174293029,0.5703149734800153,20.30668958951431,0.8191809760199652,0.0943245142698288,0.0089914221316576,0.05751793086528778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,526,,,0.7160010087856461,0.4712593300528917,17.704160464244374,0.7018846299913195,0.12922735512256622,0.01849237084388733,0.08643583953380585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,527,,,0.8240350657958002,0.34020466075471434,17.666076917819836,0.5980546739366319,0.1261490285396576,0.01619116961956024,0.10197176039218903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,528,,,0.5379019205664509,0.5582293442153228,19.848677047659738,0.8885294596354166,0.09774786978960037,0.01034281961619854,0.0419275127351284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,529,,,0.6356153995336856,0.4787940015306342,19.532902826878185,0.8615949842664928,0.10259757936000824,0.012485265731811523,0.04938993975520134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,530,,,0.33942524635276594,0.5267123827103595,20.878924283055866,0.9209682888454862,0.07981353253126144,0.00656230840831995,0.03317195922136307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,531,,,0.5858159248570258,0.47011493657435227,16.61973559765452,0.7489115397135417,0.14644910395145416,0.021530738100409508,0.08193080127239227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,532,,,0.6164085266290169,0.41758344419126486,16.766898400650966,0.7384914822048612,0.14058582484722137,0.019803397357463837,0.08294353634119034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,533,,,0.6679416059839508,0.36560263731812565,17.662365297912082,0.7299621582031249,0.12426342070102692,0.01546210702508688,0.07868778705596924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,534,,,0.2561776856364338,0.49823523894353305,20.26235323020842,0.9325198703342015,0.0930195301771164,0.008822230622172356,0.03518422320485115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,535,,,0.25162099667416526,0.4778210554179852,20.252910815055593,0.931901380750868,0.09143441915512085,0.008386975154280663,0.03604709357023239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,536,,,0.25599678990441643,0.47503576999852204,19.269482053238875,0.9225992838541666,0.10407736152410507,0.010858690366148949,0.040719613432884216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,537,,,0.5883039361636658,0.5020989055892955,16.963462475735184,0.871744113498264,0.14190569519996643,0.02031131088733673,0.059219520539045334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,538,,,0.4972687229871037,0.4447559207993187,16.997449469283325,0.8253604465060764,0.1407649666070938,0.020219000056385994,0.06976234167814255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,539,,,0.4417636084114246,0.3709699313211069,18.319808046463763,0.8236341688368055,0.11919717490673065,0.01426294632256031,0.06097404658794403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,540,,,0.4017746653509729,0.3237448180533572,16.505227024103775,0.7670477973090277,0.14865823090076447,0.02224399521946907,0.08033569157123566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,541,,,0.48365910846518867,0.3172540729089822,17.267632133602035,0.8069166395399305,0.1347949206829071,0.01837143301963806,0.07082026451826096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,542,,,0.5293958256111675,0.31096604068085815,17.239320057153755,0.7784498426649304,0.13662882149219513,0.018830129876732826,0.07594431936740875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,543,,,0.5392433484423644,0.41662037165924487,16.510351694111744,0.7820858425564237,0.14838428795337677,0.022126123309135437,0.07672184705734253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,544,,,0.5901267228605579,0.4089587000762912,17.7811754045242,0.8035186767578125,0.13132312893867493,0.018482668325304985,0.06888540834188461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,545,,,0.7367804696642029,0.4231678379574018,20.505565417637047,0.845098876953125,0.08187435567378998,0.006708835251629353,0.04478271305561066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,546,,,0.4813908545715062,0.36626556240435126,16.986128086411558,0.7579121907552084,0.13508334755897522,0.01828218251466751,0.07560417801141739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,547,,,0.49363545861460184,0.3559245840276458,16.655531742448193,0.7665683322482639,0.14381369948387146,0.020709531381726265,0.07862026244401932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,548,,,0.5479466323489124,0.28299249223573647,15.867219499273588,0.7153544108072917,0.1568443328142166,0.024704260751605034,0.09246406704187393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,549,,,0.6257602615054287,0.3591136165624254,16.966027578521018,0.7827874077690973,0.1385720670223236,0.01927194371819496,0.07411917299032211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,550,,,0.5363056358365962,0.42052557069728846,17.926127316849378,0.8151394314236112,0.12886174023151398,0.017230916768312454,0.06589549034833908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,551,,,0.4472932826631745,0.4433368129870042,19.237396540251883,0.8461517333984375,0.10834112018346786,0.011752188205718994,0.05438729748129845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,552,,,0.603204239925847,0.4013730692523974,17.28022091672868,0.7987728542751736,0.1349785178899765,0.01823875680565834,0.0704159215092659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,553,,,0.48712881278286424,0.3723860892482097,17.872211485568968,0.8026146782769098,0.13085411489009857,0.018097087740898132,0.07004626840353012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,554,,,0.6168962248136524,0.3185049655161819,19.148893605404794,0.8256340874565972,0.10973839461803436,0.012150509282946587,0.060596123337745667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,555,,,0.7271930877084902,0.3737427239420818,19.589417197783764,0.8130828857421875,0.09156505018472672,0.008396858349442482,0.052700743079185486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,556,,,0.6715212293987303,0.36818234908413766,20.746697060738363,0.8521874321831596,0.08461101353168488,0.00720702949911356,0.046276796609163284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,557,,,0.7342310323821293,0.3624457696568725,21.62486097910622,0.8669830322265625,0.06937067210674286,0.004847319796681404,0.03905821964144707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,558,,,0.7394359839967347,0.40094747586953555,21.02574388056087,0.8629920111762152,0.07824225723743439,0.006127964239567518,0.04189794510602951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,559,,,0.5948961237725175,0.2969991674485911,18.842332243370013,0.7736087375217015,0.107368603348732,0.01354126911610365,0.0666995495557785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,560,,,0.6406030820200987,0.30234332539820696,17.34822126644217,0.7838612874348958,0.1354471743106842,0.018466154113411903,0.07672683894634247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,561,,,0.5494111518889698,0.3081317269675208,16.67105709718413,0.7575158013237846,0.146293044090271,0.021474508568644524,0.08299779146909714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,562,,,0.39662025941069834,0.4499327316725027,22.302411446772354,0.8916259765624999,0.08517847955226898,0.009346178732812405,0.04466377943754196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,563,,,0.1204415699171664,0.6247410438660649,27.51326256229071,0.9913126627604166,0.0356331430375576,0.001304888166487217,0.01326462160795927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,564,,,0.27566122007421046,0.5805867338710551,26.830512627953567,0.9808695475260416,0.030880119651556015,0.0009591342532075942,0.01398412138223648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,565,,,0.5974376818051338,0.43605487997789466,22.925539227625244,0.8925618489583333,0.062004588544368744,0.004814033396542072,0.03428403660655022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,566,,,0.7030585526164639,0.33070618460637136,20.201672403238888,0.819354248046875,0.09396277368068695,0.008858468383550644,0.05625764653086662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,567,,,0.21382657095004404,0.3152284743707513,24.49345649973093,0.9173055013020834,0.029601862654089928,0.0008780426578596234,0.022412821650505066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,568,,,0.13338023204774316,0.3062253342689508,23.335547788283574,0.8826107449001735,0.026993881911039352,0.0007345065241679549,0.01851324550807476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,569,,,0.5640106556782689,0.49696809089329036,23.842772616336767,0.9417477077907985,0.03766397759318352,0.0014290200779214501,0.019767120480537415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,570,,,0.7771859087743225,0.5152752095553534,24.35436168996275,0.9643822564019097,0.05506790429353714,0.00305292964912951,0.02286102995276451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,571,,,0.5536538023034331,0.40539227197174654,23.627908520672374,0.9303222656250002,0.04656653106212616,0.0023867078125476837,0.024538110941648483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,572,,,0.2665315785452708,0.3781088186504337,26.771688766552842,0.9479444715711806,0.0243239589035511,0.0006011321092955768,0.016534697264432907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,573,,,0.24975465502593241,0.5882446407796843,26.480788876976977,0.9863498263888889,0.044747792184352875,0.002119095530360937,0.01589994691312313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,574,,,0.3704488151469457,0.5294038979238544,28.18925959722001,0.98499755859375,0.03251244127750397,0.0012740402016788721,0.014829845167696476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,575,,,-0.01138516328151947,0.5292062511258572,31.98423271451825,0.9950419108072918,0.01697547361254692,0.0002882128464989364,0.011526094749569893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,576,,,0.6060394901879661,0.43727838963546156,26.11099494003443,0.9622314453125,0.032925646752119064,0.0010899457847699523,0.017998751252889633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,577,,,0.549047006810224,0.44418854767599125,21.430337926475126,0.8974758572048611,0.07032563537359238,0.006584759335964918,0.034215498715639114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,578,,,0.8214021942841262,0.4450922037799706,18.90991959500209,0.8195793999565973,0.10338568687438965,0.010750371031463146,0.05723839998245239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,579,,,0.6625941987453097,0.4452851349601105,18.312737648144555,0.8430579291449654,0.10938338935375214,0.01203093957155943,0.054069243371486664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,580,,,0.7018775759968444,0.4589390923820337,18.92921938081983,0.8493964301215279,0.1018393263220787,0.010501657612621784,0.050621625036001205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,581,,,0.8205310796041634,0.4342632333969759,18.94076605321408,0.8207227918836806,0.10301975160837173,0.010674486868083477,0.0574277862906456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,582,,,0.8069824266563037,0.41765689376979376,19.10622125468933,0.8332472059461805,0.10473519563674927,0.011037458665668964,0.056881967931985855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,583,,,0.4556437536971846,0.41674939670867506,23.71100350649312,0.8936676025390625,0.06544340401887894,0.006181592587381601,0.03842099383473396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,584,,,-0.025917745715117846,0.10508538124306144,13.855702986028215,0.4766215006510416,0.015483255498111248,0.00024121689784806222,0.009788023307919502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,585,,,0.7084362540043718,0.3342531156801813,20.291947624773,0.8547302246093752,0.09644806385040283,0.009328317828476429,0.052040573209524155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,586,,,0.745899581296522,0.34979326842502584,20.715386117120474,0.8749694824218748,0.09148316085338593,0.008427330292761326,0.0481344535946846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,587,,,0.7997131817001601,0.33058221351961736,20.983101572478954,0.8749928792317707,0.08852381259202957,0.007858216762542725,0.048276081681251526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,588,,,0.6964310207687723,0.4032242178513991,17.444917839108665,0.7718295627170139,0.1286551058292389,0.016637606546282768,0.07319651544094086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,589,,,0.7091884213512731,0.41212043017871175,17.477808261272113,0.7718346489800347,0.1269461065530777,0.016187312081456184,0.07205589860677719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,590,,,0.6472490868108118,0.3985184778850506,17.09841112860302,0.7498016357421875,0.13314160704612732,0.017797116190195084,0.07780655473470688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,591,,,0.7158288590390873,0.40071086830070624,18.01747415997553,0.7796379937065971,0.12044117599725723,0.014580230228602886,0.07117906957864761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,592,,,0.747729354145338,0.3888273539236627,17.838637081159415,0.7519212510850694,0.12149478495121002,0.014823656529188156,0.07501182705163956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,593,,,0.7079817922360849,0.35205436811919333,18.270526219443664,0.7881920708550347,0.11597795784473419,0.013512401841580868,0.06996043771505356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,594,,,-0.05603506336713028,0.1701563227651916,20.243698107891767,0.8115827772352431,0.015113686211407185,0.00022845814237371087,0.010407855734229088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,595,,,0.006267569553916386,0.15901842726245374,17.02758394582816,0.6867038302951389,0.015700427815318108,0.00024976619170047343,0.010589463636279106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,596,,,0.03653181714348976,0.1588588673872095,19.153179675705225,0.7911872016059027,0.014052191749215126,0.0001974702754523605,0.008808284997940063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,597,,,0.7535829707407184,0.24542330501053225,18.74943244710521,0.7853885226779515,0.10346651077270508,0.010873830877244473,0.0656493529677391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,598,,,0.6590046660959583,0.22956027916497423,18.234833208788515,0.772806125217014,0.09836332499980927,0.009874573908746243,0.06184856593608856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,599,,,0.5889271252265482,0.20543651531242788,19.075272167184174,0.793487548828125,0.09994088858366013,0.010161859914660454,0.06319531053304672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,600,,,0.6207338611942677,0.5044826181409211,18.453285820344114,0.8040551079644096,0.11750863492488861,0.013848972506821156,0.06350532919168472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,601,,,0.5290707584011907,0.46760463523138185,19.53573512383347,0.8495574951171875,0.10448888689279556,0.01093662902712822,0.052108731120824814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,602,,,0.4799678642284402,0.4356899656858021,19.085843497947035,0.8713524712456596,0.10946045070886612,0.012018902227282524,0.05027446895837784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,603,,,0.3056806775869102,0.48617163217436,19.773235233879056,0.93009033203125,0.09968264400959015,0.009964489378035069,0.03848772495985031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,604,,,0.32286076124982677,0.498994350648276,19.697637259631207,0.9288038465711805,0.10031060874462128,0.010069276206195354,0.037860482931137085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,605,,,0.2765836185159513,0.5068833400089204,19.97788702089004,0.923588392469618,0.09956680238246918,0.009938138537108898,0.03987284004688263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,606,,,0.3002468527869595,0.47351266637651757,20.188064139166766,0.9249674479166666,0.09497315436601639,0.009062157943844795,0.03792591765522957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,607,,,0.29736158396619233,0.5038950255328458,21.542607194864903,0.9420569525824654,0.08221790939569473,0.006865162868052721,0.031905580312013626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,608,,,0.2203857922847403,0.5427337481404634,22.083552698418835,0.9482248942057294,0.07524346560239792,0.005703317001461983,0.027348827570676804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,609,,,0.25064120608998697,0.5407455514012002,25.509501231567818,0.9745296902126738,0.04603143781423569,0.0021481458097696304,0.01802980713546276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,610,,,0.17308526486302206,0.5554986908174766,25.47565630833814,0.962459988064236,0.03608507290482521,0.0016847114311531186,0.012995016761124134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,611,,,0.05749069584676213,0.4464353263851451,26.73144955430204,0.9469356960720487,0.01595151051878929,0.0002545125025790185,0.009298269636929035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,612,,,0.7405566386536275,0.5046788886852729,17.904359567790916,0.6923333062065973,0.1046389788389206,0.011033852584660053,0.0706755593419075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,613,,,0.7152098805859349,0.5583456100944596,18.563294957692708,0.7589945475260417,0.0914664939045906,0.008732782676815987,0.05703616514801979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,614,,,0.6675289363709268,0.5854546840875194,18.592363224837065,0.791630384657118,0.08248437941074371,0.00696383835747838,0.04815363511443138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,615,,,0.023945717088211638,0.35714101422508926,23.905586505883143,0.8838406032986112,0.02725580893456936,0.0007512546144425869,0.019994685426354408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,616,,,-0.011043550695299232,0.15901561266232822,15.711258403909222,0.5409369574652778,0.020236579701304436,0.00044482797966338694,0.014483364298939705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,617,,,-0.10169368699930208,0.0968039298743182,13.384240507303257,0.44129808213975696,0.018053412437438965,0.0003271599125582725,0.013412742875516415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,618,,,-0.04203788132106003,0.16074757260670453,19.049424835485606,0.7496493869357638,0.01646735891699791,0.0002739371557254344,0.01144520752131939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,619,,,0.17594272604436134,0.29378529750928367,19.296769197061447,0.8307898627387154,0.03973424434661865,0.002113725757226348,0.017727840691804886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,620,,,0.4184512568655787,0.5259777309259922,25.176954039282144,0.972917005750868,0.051034070551395416,0.002693986287340522,0.022074462845921516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,621,,,-0.009203212911506237,0.4362440931687678,27.055023748693685,0.9471215142144096,0.021656563505530357,0.0004737861454486847,0.01335093192756176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,622,,,0.39257611161257616,0.3344319923120059,22.913428967739947,0.854740736219618,0.049685899168252945,0.003570698667317629,0.030672617256641388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,623,,,0.45561125394481145,0.4365580389807621,20.467670679854272,0.853506130642361,0.06486241519451141,0.004539490677416325,0.03500957041978836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,624,,,0.730525579272539,0.5261596940774536,17.932199660682386,0.6996222601996527,0.10158703476190567,0.010439317673444748,0.0674205869436264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,625,,,0.7006232737708962,0.5471044764293832,18.828259970766346,0.7613986545138889,0.08850711584091187,0.008384770713746548,0.05669219791889191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,626,,,0.6925335090795804,0.5975190977321362,18.8102595706994,0.7985894097222221,0.07819290459156036,0.006298951338976622,0.04513297975063324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,627,,,0.7204311034809149,0.5468224717614696,18.08605847846879,0.7183122422960071,0.09964350610971451,0.01001827698200941,0.06432738900184631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,628,,,0.33823718615444476,0.4935289904233233,22.91514439512308,0.9075225830078125,0.04379121586680412,0.0023382557556033134,0.026308145374059677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,629,,,0.031144254498781283,0.26106918644874955,22.79943351387772,0.8503380669487847,0.02469252608716488,0.0006115018622949719,0.019522584974765778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,630,,,0.023486862247742026,0.32283303882391406,23.720166039119153,0.869374254014757,0.025526802986860275,0.0006658667698502541,0.018597127869725227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,631,,,0.024706849433708534,0.24470992737100108,23.966004925554856,0.8792131212022569,0.01858271285891533,0.00036322945379652083,0.012887666001915932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,632,,,0.03370401577546953,0.20719252459789508,21.16446059839135,0.7677076551649304,0.014967444352805614,0.00022429766249842942,0.009690901264548302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,633,,,0.39974772637299016,0.5121896949853839,24.04497741673412,0.9693722195095485,0.05776207894086838,0.0033700710628181696,0.024641161784529686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,634,,,0.23312537251247667,0.415943570049226,25.826331726087723,0.9524322509765625,0.02812468446791172,0.0009346398874185979,0.014186087064445019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,635,,,0.060715489624749576,0.381888117723468,27.055502165536705,0.9457706027560764,0.01606108248233795,0.00025885121431201696,0.009570169262588024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,636,,,0.042794117332590025,0.26481215038454486,24.148710717918185,0.9019273546006945,0.01693151518702507,0.0002876486396417022,0.011360087431967258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,637,,,-0.06800985164868903,0.22797142828360895,19.310552931243954,0.682763671875,0.019629525020718575,0.00041731586679816246,0.012552576139569283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,638,,,-0.05466010966976822,0.17261452081353373,18.909130481091626,0.7472256130642361,0.016016580164432526,0.00025676609948277473,0.011139070615172386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,639,,,0.7697090732161691,0.32181014160091187,17.15966965229077,0.7529541015624999,0.13491418957710266,0.018239615485072136,0.0817887932062149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,640,,,0.7860496093783341,0.28959555145163673,16.79980824753681,0.6970055474175348,0.14272961020469666,0.020460419356822968,0.09655984491109848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,641,,,0.813396729249431,0.2647269734924492,16.911073349456775,0.6317070855034723,0.14028482139110565,0.019722001627087593,0.10458268225193024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,642,,,0.7906550449610277,0.26766897254908806,16.72618948410148,0.6482838948567708,0.14490267634391785,0.021094514057040215,0.10279670357704163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,643,,,0.7899794289901187,0.26412626040739184,16.53718393498031,0.6100284152560763,0.1472732573747635,0.021787989884614944,0.10773272067308426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,644,,,0.7938617919534006,0.28046118075417853,16.637015721089604,0.5914835611979166,0.1450682431459427,0.021123409271240234,0.10894567519426346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,645,,,0.7675660382395506,0.2676847553160241,16.238403488566142,0.575215318467882,0.15362760424613953,0.023764891549944878,0.11396614462137222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,646,,,0.788958074425914,0.26464959268370014,16.263134170165593,0.5925726996527777,0.15194588899612427,0.0231771357357502,0.11355306953191757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,647,,,0.7495827930409,0.31195228493630595,16.13221295301494,0.5645100911458333,0.1542515754699707,0.024040330201387405,0.11534024029970169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
