lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch
1.3901345291479822e-05,1.3901345291479822e-05,31,,
1.3901345291479822e-05,1.3901345291479822e-05,31,,
,,31,0.016054898500442505,0
1.4349775784753363e-05,1.4349775784753363e-05,32,,
1.4349775784753363e-05,1.4349775784753363e-05,32,,
1.4349775784753363e-05,1.4349775784753363e-05,32,,
1.4349775784753363e-05,1.4349775784753363e-05,32,,
1.4349775784753363e-05,1.4349775784753363e-05,32,,
1.4349775784753363e-05,1.4349775784753363e-05,32,,
1.4349775784753363e-05,1.4349775784753363e-05,32,,
1.4349775784753363e-05,1.4349775784753363e-05,32,,
1.4349775784753363e-05,1.4349775784753363e-05,32,,
1.4349775784753363e-05,1.4349775784753363e-05,32,,
1.4349775784753363e-05,1.4349775784753363e-05,32,,
1.4349775784753363e-05,1.4349775784753363e-05,32,,
1.4349775784753363e-05,1.4349775784753363e-05,32,,
1.4349775784753363e-05,1.4349775784753363e-05,32,,
1.4349775784753363e-05,1.4349775784753363e-05,32,,
1.4349775784753363e-05,1.4349775784753363e-05,32,,
,,32,0.010827229358255863,0
1.4798206278026908e-05,1.4798206278026908e-05,33,,
1.4798206278026908e-05,1.4798206278026908e-05,33,,
1.4798206278026908e-05,1.4798206278026908e-05,33,,
1.4798206278026908e-05,1.4798206278026908e-05,33,,
1.4798206278026908e-05,1.4798206278026908e-05,33,,
1.4798206278026908e-05,1.4798206278026908e-05,33,,
1.4798206278026908e-05,1.4798206278026908e-05,33,,
1.4798206278026908e-05,1.4798206278026908e-05,33,,
1.4798206278026908e-05,1.4798206278026908e-05,33,,
1.4798206278026908e-05,1.4798206278026908e-05,33,,
1.4798206278026908e-05,1.4798206278026908e-05,33,,
1.4798206278026908e-05,1.4798206278026908e-05,33,,
1.4798206278026908e-05,1.4798206278026908e-05,33,,
1.4798206278026908e-05,1.4798206278026908e-05,33,,
1.4798206278026908e-05,1.4798206278026908e-05,33,,
1.4798206278026908e-05,1.4798206278026908e-05,33,,
,,33,0.004221708979457617,0
1.5246636771300449e-05,1.5246636771300449e-05,34,,
1.5246636771300449e-05,1.5246636771300449e-05,34,,
1.5246636771300449e-05,1.5246636771300449e-05,34,,
1.5246636771300449e-05,1.5246636771300449e-05,34,,
1.5246636771300449e-05,1.5246636771300449e-05,34,,
1.5246636771300449e-05,1.5246636771300449e-05,34,,
1.5246636771300449e-05,1.5246636771300449e-05,34,,
1.5246636771300449e-05,1.5246636771300449e-05,34,,
1.5246636771300449e-05,1.5246636771300449e-05,34,,
1.5246636771300449e-05,1.5246636771300449e-05,34,,
1.5246636771300449e-05,1.5246636771300449e-05,34,,
1.5246636771300449e-05,1.5246636771300449e-05,34,,
1.5246636771300449e-05,1.5246636771300449e-05,34,,
1.5246636771300449e-05,1.5246636771300449e-05,34,,
1.5246636771300449e-05,1.5246636771300449e-05,34,,
1.5246636771300449e-05,1.5246636771300449e-05,34,,
,,34,0.004098372533917427,0
1.569506726457399e-05,1.569506726457399e-05,35,,
1.569506726457399e-05,1.569506726457399e-05,35,,
1.569506726457399e-05,1.569506726457399e-05,35,,
1.569506726457399e-05,1.569506726457399e-05,35,,
1.569506726457399e-05,1.569506726457399e-05,35,,
1.569506726457399e-05,1.569506726457399e-05,35,,
1.569506726457399e-05,1.569506726457399e-05,35,,
1.569506726457399e-05,1.569506726457399e-05,35,,
1.569506726457399e-05,1.569506726457399e-05,35,,
1.569506726457399e-05,1.569506726457399e-05,35,,
1.569506726457399e-05,1.569506726457399e-05,35,,
1.569506726457399e-05,1.569506726457399e-05,35,,
1.569506726457399e-05,1.569506726457399e-05,35,,
1.569506726457399e-05,1.569506726457399e-05,35,,
1.569506726457399e-05,1.569506726457399e-05,35,,
1.569506726457399e-05,1.569506726457399e-05,35,,
,,35,0.028446363285183907,0
1.6143497757847534e-05,1.6143497757847534e-05,36,,
1.6143497757847534e-05,1.6143497757847534e-05,36,,
1.6143497757847534e-05,1.6143497757847534e-05,36,,
1.6143497757847534e-05,1.6143497757847534e-05,36,,
1.6143497757847534e-05,1.6143497757847534e-05,36,,
1.6143497757847534e-05,1.6143497757847534e-05,36,,
1.6143497757847534e-05,1.6143497757847534e-05,36,,
1.6143497757847534e-05,1.6143497757847534e-05,36,,
1.6143497757847534e-05,1.6143497757847534e-05,36,,
1.6143497757847534e-05,1.6143497757847534e-05,36,,
1.6143497757847534e-05,1.6143497757847534e-05,36,,
1.6143497757847534e-05,1.6143497757847534e-05,36,,
1.6143497757847534e-05,1.6143497757847534e-05,36,,
1.6143497757847534e-05,1.6143497757847534e-05,36,,
1.6143497757847534e-05,1.6143497757847534e-05,36,,
1.6143497757847534e-05,1.6143497757847534e-05,36,,
,,36,0.0033389797899872065,0
1.6591928251121077e-05,1.6591928251121077e-05,37,,
1.6591928251121077e-05,1.6591928251121077e-05,37,,
1.6591928251121077e-05,1.6591928251121077e-05,37,,
1.6591928251121077e-05,1.6591928251121077e-05,37,,
1.6591928251121077e-05,1.6591928251121077e-05,37,,
1.6591928251121077e-05,1.6591928251121077e-05,37,,
1.6591928251121077e-05,1.6591928251121077e-05,37,,
1.6591928251121077e-05,1.6591928251121077e-05,37,,
1.6591928251121077e-05,1.6591928251121077e-05,37,,
1.6591928251121077e-05,1.6591928251121077e-05,37,,
1.6591928251121077e-05,1.6591928251121077e-05,37,,
1.6591928251121077e-05,1.6591928251121077e-05,37,,
1.6591928251121077e-05,1.6591928251121077e-05,37,,
1.6591928251121077e-05,1.6591928251121077e-05,37,,
1.6591928251121077e-05,1.6591928251121077e-05,37,,
1.6591928251121077e-05,1.6591928251121077e-05,37,,
,,37,0.019846107810735703,0
1.704035874439462e-05,1.704035874439462e-05,38,,
1.704035874439462e-05,1.704035874439462e-05,38,,
1.704035874439462e-05,1.704035874439462e-05,38,,
1.704035874439462e-05,1.704035874439462e-05,38,,
1.704035874439462e-05,1.704035874439462e-05,38,,
1.704035874439462e-05,1.704035874439462e-05,38,,
1.704035874439462e-05,1.704035874439462e-05,38,,
1.704035874439462e-05,1.704035874439462e-05,38,,
1.704035874439462e-05,1.704035874439462e-05,38,,
1.704035874439462e-05,1.704035874439462e-05,38,,
1.704035874439462e-05,1.704035874439462e-05,38,,
1.704035874439462e-05,1.704035874439462e-05,38,,
1.704035874439462e-05,1.704035874439462e-05,38,,
1.704035874439462e-05,1.704035874439462e-05,38,,
1.704035874439462e-05,1.704035874439462e-05,38,,
1.704035874439462e-05,1.704035874439462e-05,38,,
,,38,0.02666565589606762,0
1.7488789237668162e-05,1.7488789237668162e-05,39,,
1.7488789237668162e-05,1.7488789237668162e-05,39,,
1.7488789237668162e-05,1.7488789237668162e-05,39,,
1.7488789237668162e-05,1.7488789237668162e-05,39,,
1.7488789237668162e-05,1.7488789237668162e-05,39,,
1.7488789237668162e-05,1.7488789237668162e-05,39,,
1.7488789237668162e-05,1.7488789237668162e-05,39,,
1.7488789237668162e-05,1.7488789237668162e-05,39,,
1.7488789237668162e-05,1.7488789237668162e-05,39,,
1.7488789237668162e-05,1.7488789237668162e-05,39,,
1.7488789237668162e-05,1.7488789237668162e-05,39,,
1.7488789237668162e-05,1.7488789237668162e-05,39,,
1.7488789237668162e-05,1.7488789237668162e-05,39,,
1.7488789237668162e-05,1.7488789237668162e-05,39,,
1.7488789237668162e-05,1.7488789237668162e-05,39,,
1.7488789237668162e-05,1.7488789237668162e-05,39,,
,,39,0.023569051176309586,0
1.7937219730941705e-05,1.7937219730941705e-05,40,,
1.7937219730941705e-05,1.7937219730941705e-05,40,,
1.7937219730941705e-05,1.7937219730941705e-05,40,,
1.7937219730941705e-05,1.7937219730941705e-05,40,,
1.7937219730941705e-05,1.7937219730941705e-05,40,,
1.7937219730941705e-05,1.7937219730941705e-05,40,,
1.7937219730941705e-05,1.7937219730941705e-05,40,,
1.7937219730941705e-05,1.7937219730941705e-05,40,,
1.7937219730941705e-05,1.7937219730941705e-05,40,,
1.7937219730941705e-05,1.7937219730941705e-05,40,,
1.7937219730941705e-05,1.7937219730941705e-05,40,,
1.7937219730941705e-05,1.7937219730941705e-05,40,,
1.7937219730941705e-05,1.7937219730941705e-05,40,,
1.7937219730941705e-05,1.7937219730941705e-05,40,,
1.7937219730941705e-05,1.7937219730941705e-05,40,,
1.7937219730941705e-05,1.7937219730941705e-05,40,,
,,40,0.003628897713497281,0
1.8385650224215248e-05,1.8385650224215248e-05,41,,
1.8385650224215248e-05,1.8385650224215248e-05,41,,
1.8385650224215248e-05,1.8385650224215248e-05,41,,
1.8385650224215248e-05,1.8385650224215248e-05,41,,
1.8385650224215248e-05,1.8385650224215248e-05,41,,
1.8385650224215248e-05,1.8385650224215248e-05,41,,
1.8385650224215248e-05,1.8385650224215248e-05,41,,
1.8385650224215248e-05,1.8385650224215248e-05,41,,
1.8385650224215248e-05,1.8385650224215248e-05,41,,
1.8385650224215248e-05,1.8385650224215248e-05,41,,
1.8385650224215248e-05,1.8385650224215248e-05,41,,
1.8385650224215248e-05,1.8385650224215248e-05,41,,
1.8385650224215248e-05,1.8385650224215248e-05,41,,
1.8385650224215248e-05,1.8385650224215248e-05,41,,
1.8385650224215248e-05,1.8385650224215248e-05,41,,
1.8385650224215248e-05,1.8385650224215248e-05,41,,
,,41,0.012891402468085289,0
1.883408071748879e-05,1.883408071748879e-05,42,,
1.883408071748879e-05,1.883408071748879e-05,42,,
1.883408071748879e-05,1.883408071748879e-05,42,,
1.883408071748879e-05,1.883408071748879e-05,42,,
1.883408071748879e-05,1.883408071748879e-05,42,,
1.883408071748879e-05,1.883408071748879e-05,42,,
1.883408071748879e-05,1.883408071748879e-05,42,,
1.883408071748879e-05,1.883408071748879e-05,42,,
1.883408071748879e-05,1.883408071748879e-05,42,,
1.883408071748879e-05,1.883408071748879e-05,42,,
1.883408071748879e-05,1.883408071748879e-05,42,,
1.883408071748879e-05,1.883408071748879e-05,42,,
1.883408071748879e-05,1.883408071748879e-05,42,,
1.883408071748879e-05,1.883408071748879e-05,42,,
1.883408071748879e-05,1.883408071748879e-05,42,,
1.883408071748879e-05,1.883408071748879e-05,42,,
,,42,0.001628043013624847,0
1.9282511210762333e-05,1.9282511210762333e-05,43,,
1.9282511210762333e-05,1.9282511210762333e-05,43,,
1.9282511210762333e-05,1.9282511210762333e-05,43,,
1.9282511210762333e-05,1.9282511210762333e-05,43,,
1.9282511210762333e-05,1.9282511210762333e-05,43,,
1.9282511210762333e-05,1.9282511210762333e-05,43,,
1.9282511210762333e-05,1.9282511210762333e-05,43,,
1.9282511210762333e-05,1.9282511210762333e-05,43,,
1.9282511210762333e-05,1.9282511210762333e-05,43,,
1.9282511210762333e-05,1.9282511210762333e-05,43,,
1.9282511210762333e-05,1.9282511210762333e-05,43,,
1.9282511210762333e-05,1.9282511210762333e-05,43,,
1.9282511210762333e-05,1.9282511210762333e-05,43,,
1.9282511210762333e-05,1.9282511210762333e-05,43,,
1.9282511210762333e-05,1.9282511210762333e-05,43,,
1.9282511210762333e-05,1.9282511210762333e-05,43,,
,,43,0.017993105575442314,0
1.9730941704035873e-05,1.9730941704035873e-05,44,,
1.9730941704035873e-05,1.9730941704035873e-05,44,,
1.9730941704035873e-05,1.9730941704035873e-05,44,,
1.9730941704035873e-05,1.9730941704035873e-05,44,,
1.9730941704035873e-05,1.9730941704035873e-05,44,,
1.9730941704035873e-05,1.9730941704035873e-05,44,,
1.9730941704035873e-05,1.9730941704035873e-05,44,,
1.9730941704035873e-05,1.9730941704035873e-05,44,,
1.9730941704035873e-05,1.9730941704035873e-05,44,,
1.9730941704035873e-05,1.9730941704035873e-05,44,,
1.9730941704035873e-05,1.9730941704035873e-05,44,,
1.9730941704035873e-05,1.9730941704035873e-05,44,,
1.9730941704035873e-05,1.9730941704035873e-05,44,,
1.9730941704035873e-05,1.9730941704035873e-05,44,,
1.9730941704035873e-05,1.9730941704035873e-05,44,,
1.9730941704035873e-05,1.9730941704035873e-05,44,,
,,44,0.018671322613954544,0
2.017937219730942e-05,2.017937219730942e-05,45,,
2.017937219730942e-05,2.017937219730942e-05,45,,
2.017937219730942e-05,2.017937219730942e-05,45,,
2.017937219730942e-05,2.017937219730942e-05,45,,
2.017937219730942e-05,2.017937219730942e-05,45,,
2.017937219730942e-05,2.017937219730942e-05,45,,
2.017937219730942e-05,2.017937219730942e-05,45,,
2.017937219730942e-05,2.017937219730942e-05,45,,
2.017937219730942e-05,2.017937219730942e-05,45,,
2.017937219730942e-05,2.017937219730942e-05,45,,
2.017937219730942e-05,2.017937219730942e-05,45,,
2.017937219730942e-05,2.017937219730942e-05,45,,
2.017937219730942e-05,2.017937219730942e-05,45,,
2.017937219730942e-05,2.017937219730942e-05,45,,
2.017937219730942e-05,2.017937219730942e-05,45,,
2.017937219730942e-05,2.017937219730942e-05,45,,
,,45,0.0032230967190116644,0
2.062780269058296e-05,2.062780269058296e-05,46,,
2.062780269058296e-05,2.062780269058296e-05,46,,
2.062780269058296e-05,2.062780269058296e-05,46,,
2.062780269058296e-05,2.062780269058296e-05,46,,
2.062780269058296e-05,2.062780269058296e-05,46,,
2.062780269058296e-05,2.062780269058296e-05,46,,
2.062780269058296e-05,2.062780269058296e-05,46,,
2.062780269058296e-05,2.062780269058296e-05,46,,
2.062780269058296e-05,2.062780269058296e-05,46,,
2.062780269058296e-05,2.062780269058296e-05,46,,
2.062780269058296e-05,2.062780269058296e-05,46,,
2.062780269058296e-05,2.062780269058296e-05,46,,
2.062780269058296e-05,2.062780269058296e-05,46,,
2.062780269058296e-05,2.062780269058296e-05,46,,
2.062780269058296e-05,2.062780269058296e-05,46,,
2.062780269058296e-05,2.062780269058296e-05,46,,
,,46,0.015091609209775925,0
2.1076233183856504e-05,2.1076233183856504e-05,47,,
2.1076233183856504e-05,2.1076233183856504e-05,47,,
2.1076233183856504e-05,2.1076233183856504e-05,47,,
2.1076233183856504e-05,2.1076233183856504e-05,47,,
2.1076233183856504e-05,2.1076233183856504e-05,47,,
2.1076233183856504e-05,2.1076233183856504e-05,47,,
2.1076233183856504e-05,2.1076233183856504e-05,47,,
2.1076233183856504e-05,2.1076233183856504e-05,47,,
2.1076233183856504e-05,2.1076233183856504e-05,47,,
2.1076233183856504e-05,2.1076233183856504e-05,47,,
2.1076233183856504e-05,2.1076233183856504e-05,47,,
2.1076233183856504e-05,2.1076233183856504e-05,47,,
2.1076233183856504e-05,2.1076233183856504e-05,47,,
2.1076233183856504e-05,2.1076233183856504e-05,47,,
2.1076233183856504e-05,2.1076233183856504e-05,47,,
2.1076233183856504e-05,2.1076233183856504e-05,47,,
,,47,0.0045226262882351875,0
2.1524663677130047e-05,2.1524663677130047e-05,48,,
2.1524663677130047e-05,2.1524663677130047e-05,48,,
2.1524663677130047e-05,2.1524663677130047e-05,48,,
2.1524663677130047e-05,2.1524663677130047e-05,48,,
2.1524663677130047e-05,2.1524663677130047e-05,48,,
2.1524663677130047e-05,2.1524663677130047e-05,48,,
2.1524663677130047e-05,2.1524663677130047e-05,48,,
2.1524663677130047e-05,2.1524663677130047e-05,48,,
2.1524663677130047e-05,2.1524663677130047e-05,48,,
2.1524663677130047e-05,2.1524663677130047e-05,48,,
2.1524663677130047e-05,2.1524663677130047e-05,48,,
2.1524663677130047e-05,2.1524663677130047e-05,48,,
2.1524663677130047e-05,2.1524663677130047e-05,48,,
2.1524663677130047e-05,2.1524663677130047e-05,48,,
2.1524663677130047e-05,2.1524663677130047e-05,48,,
2.1524663677130047e-05,2.1524663677130047e-05,48,,
,,48,0.014509005472064018,0
2.197309417040359e-05,2.197309417040359e-05,49,,
2.197309417040359e-05,2.197309417040359e-05,49,,
2.197309417040359e-05,2.197309417040359e-05,49,,
2.197309417040359e-05,2.197309417040359e-05,49,,
2.197309417040359e-05,2.197309417040359e-05,49,,
2.197309417040359e-05,2.197309417040359e-05,49,,
2.197309417040359e-05,2.197309417040359e-05,49,,
2.197309417040359e-05,2.197309417040359e-05,49,,
2.197309417040359e-05,2.197309417040359e-05,49,,
2.197309417040359e-05,2.197309417040359e-05,49,,
2.197309417040359e-05,2.197309417040359e-05,49,,
2.197309417040359e-05,2.197309417040359e-05,49,,
2.197309417040359e-05,2.197309417040359e-05,49,,
2.197309417040359e-05,2.197309417040359e-05,49,,
2.197309417040359e-05,2.197309417040359e-05,49,,
2.197309417040359e-05,2.197309417040359e-05,49,,
,,49,0.01331329345703125,0
2.2421524663677132e-05,2.2421524663677132e-05,50,,
2.2421524663677132e-05,2.2421524663677132e-05,50,,
2.2421524663677132e-05,2.2421524663677132e-05,50,,
2.2421524663677132e-05,2.2421524663677132e-05,50,,
2.2421524663677132e-05,2.2421524663677132e-05,50,,
2.2421524663677132e-05,2.2421524663677132e-05,50,,
2.2421524663677132e-05,2.2421524663677132e-05,50,,
2.2421524663677132e-05,2.2421524663677132e-05,50,,
2.2421524663677132e-05,2.2421524663677132e-05,50,,
2.2421524663677132e-05,2.2421524663677132e-05,50,,
2.2421524663677132e-05,2.2421524663677132e-05,50,,
2.2421524663677132e-05,2.2421524663677132e-05,50,,
2.2421524663677132e-05,2.2421524663677132e-05,50,,
2.2421524663677132e-05,2.2421524663677132e-05,50,,
2.2421524663677132e-05,2.2421524663677132e-05,50,,
2.2421524663677132e-05,2.2421524663677132e-05,50,,
,,50,0.030606048181653023,0
2.286995515695067e-05,2.286995515695067e-05,51,,
2.286995515695067e-05,2.286995515695067e-05,51,,
2.286995515695067e-05,2.286995515695067e-05,51,,
2.286995515695067e-05,2.286995515695067e-05,51,,
2.286995515695067e-05,2.286995515695067e-05,51,,
2.286995515695067e-05,2.286995515695067e-05,51,,
2.286995515695067e-05,2.286995515695067e-05,51,,
2.286995515695067e-05,2.286995515695067e-05,51,,
2.286995515695067e-05,2.286995515695067e-05,51,,
2.286995515695067e-05,2.286995515695067e-05,51,,
2.286995515695067e-05,2.286995515695067e-05,51,,
2.286995515695067e-05,2.286995515695067e-05,51,,
2.286995515695067e-05,2.286995515695067e-05,51,,
2.286995515695067e-05,2.286995515695067e-05,51,,
2.286995515695067e-05,2.286995515695067e-05,51,,
2.286995515695067e-05,2.286995515695067e-05,51,,
,,51,0.01347979437559843,0
2.3318385650224218e-05,2.3318385650224218e-05,52,,
2.3318385650224218e-05,2.3318385650224218e-05,52,,
2.3318385650224218e-05,2.3318385650224218e-05,52,,
2.3318385650224218e-05,2.3318385650224218e-05,52,,
2.3318385650224218e-05,2.3318385650224218e-05,52,,
2.3318385650224218e-05,2.3318385650224218e-05,52,,
2.3318385650224218e-05,2.3318385650224218e-05,52,,
2.3318385650224218e-05,2.3318385650224218e-05,52,,
2.3318385650224218e-05,2.3318385650224218e-05,52,,
2.3318385650224218e-05,2.3318385650224218e-05,52,,
2.3318385650224218e-05,2.3318385650224218e-05,52,,
2.3318385650224218e-05,2.3318385650224218e-05,52,,
2.3318385650224218e-05,2.3318385650224218e-05,52,,
2.3318385650224218e-05,2.3318385650224218e-05,52,,
2.3318385650224218e-05,2.3318385650224218e-05,52,,
2.3318385650224218e-05,2.3318385650224218e-05,52,,
,,52,0.02267131768167019,0
2.3766816143497757e-05,2.3766816143497757e-05,53,,
2.3766816143497757e-05,2.3766816143497757e-05,53,,
2.3766816143497757e-05,2.3766816143497757e-05,53,,
2.3766816143497757e-05,2.3766816143497757e-05,53,,
2.3766816143497757e-05,2.3766816143497757e-05,53,,
2.3766816143497757e-05,2.3766816143497757e-05,53,,
2.3766816143497757e-05,2.3766816143497757e-05,53,,
2.3766816143497757e-05,2.3766816143497757e-05,53,,
2.3766816143497757e-05,2.3766816143497757e-05,53,,
2.3766816143497757e-05,2.3766816143497757e-05,53,,
2.3766816143497757e-05,2.3766816143497757e-05,53,,
2.3766816143497757e-05,2.3766816143497757e-05,53,,
2.3766816143497757e-05,2.3766816143497757e-05,53,,
2.3766816143497757e-05,2.3766816143497757e-05,53,,
2.3766816143497757e-05,2.3766816143497757e-05,53,,
2.3766816143497757e-05,2.3766816143497757e-05,53,,
,,53,0.018085595220327377,0
2.4215246636771303e-05,2.4215246636771303e-05,54,,
2.4215246636771303e-05,2.4215246636771303e-05,54,,
2.4215246636771303e-05,2.4215246636771303e-05,54,,
2.4215246636771303e-05,2.4215246636771303e-05,54,,
2.4215246636771303e-05,2.4215246636771303e-05,54,,
2.4215246636771303e-05,2.4215246636771303e-05,54,,
2.4215246636771303e-05,2.4215246636771303e-05,54,,
2.4215246636771303e-05,2.4215246636771303e-05,54,,
2.4215246636771303e-05,2.4215246636771303e-05,54,,
2.4215246636771303e-05,2.4215246636771303e-05,54,,
2.4215246636771303e-05,2.4215246636771303e-05,54,,
2.4215246636771303e-05,2.4215246636771303e-05,54,,
2.4215246636771303e-05,2.4215246636771303e-05,54,,
2.4215246636771303e-05,2.4215246636771303e-05,54,,
2.4215246636771303e-05,2.4215246636771303e-05,54,,
2.4215246636771303e-05,2.4215246636771303e-05,54,,
,,54,0.02538730576634407,0
2.4663677130044842e-05,2.4663677130044842e-05,55,,
2.4663677130044842e-05,2.4663677130044842e-05,55,,
2.4663677130044842e-05,2.4663677130044842e-05,55,,
2.4663677130044842e-05,2.4663677130044842e-05,55,,
2.4663677130044842e-05,2.4663677130044842e-05,55,,
2.4663677130044842e-05,2.4663677130044842e-05,55,,
2.4663677130044842e-05,2.4663677130044842e-05,55,,
2.4663677130044842e-05,2.4663677130044842e-05,55,,
2.4663677130044842e-05,2.4663677130044842e-05,55,,
2.4663677130044842e-05,2.4663677130044842e-05,55,,
2.4663677130044842e-05,2.4663677130044842e-05,55,,
2.4663677130044842e-05,2.4663677130044842e-05,55,,
2.4663677130044842e-05,2.4663677130044842e-05,55,,
2.4663677130044842e-05,2.4663677130044842e-05,55,,
2.4663677130044842e-05,2.4663677130044842e-05,55,,
2.4663677130044842e-05,2.4663677130044842e-05,55,,
,,55,0.028592297807335854,0
2.511210762331839e-05,2.511210762331839e-05,56,,
2.511210762331839e-05,2.511210762331839e-05,56,,
2.511210762331839e-05,2.511210762331839e-05,56,,
2.511210762331839e-05,2.511210762331839e-05,56,,
2.511210762331839e-05,2.511210762331839e-05,56,,
2.511210762331839e-05,2.511210762331839e-05,56,,
2.511210762331839e-05,2.511210762331839e-05,56,,
2.511210762331839e-05,2.511210762331839e-05,56,,
2.511210762331839e-05,2.511210762331839e-05,56,,
2.511210762331839e-05,2.511210762331839e-05,56,,
2.511210762331839e-05,2.511210762331839e-05,56,,
2.511210762331839e-05,2.511210762331839e-05,56,,
2.511210762331839e-05,2.511210762331839e-05,56,,
2.511210762331839e-05,2.511210762331839e-05,56,,
2.511210762331839e-05,2.511210762331839e-05,56,,
2.511210762331839e-05,2.511210762331839e-05,56,,
,,56,0.03173018991947174,0
2.556053811659193e-05,2.556053811659193e-05,57,,
2.556053811659193e-05,2.556053811659193e-05,57,,
2.556053811659193e-05,2.556053811659193e-05,57,,
2.556053811659193e-05,2.556053811659193e-05,57,,
2.556053811659193e-05,2.556053811659193e-05,57,,
2.556053811659193e-05,2.556053811659193e-05,57,,
2.556053811659193e-05,2.556053811659193e-05,57,,
2.556053811659193e-05,2.556053811659193e-05,57,,
2.556053811659193e-05,2.556053811659193e-05,57,,
2.556053811659193e-05,2.556053811659193e-05,57,,
2.556053811659193e-05,2.556053811659193e-05,57,,
2.556053811659193e-05,2.556053811659193e-05,57,,
2.556053811659193e-05,2.556053811659193e-05,57,,
2.556053811659193e-05,2.556053811659193e-05,57,,
2.556053811659193e-05,2.556053811659193e-05,57,,
2.556053811659193e-05,2.556053811659193e-05,57,,
,,57,0.0010331037919968367,0
2.600896860986547e-05,2.600896860986547e-05,58,,
2.600896860986547e-05,2.600896860986547e-05,58,,
2.600896860986547e-05,2.600896860986547e-05,58,,
2.600896860986547e-05,2.600896860986547e-05,58,,
2.600896860986547e-05,2.600896860986547e-05,58,,
2.600896860986547e-05,2.600896860986547e-05,58,,
2.600896860986547e-05,2.600896860986547e-05,58,,
2.600896860986547e-05,2.600896860986547e-05,58,,
2.600896860986547e-05,2.600896860986547e-05,58,,
2.600896860986547e-05,2.600896860986547e-05,58,,
2.600896860986547e-05,2.600896860986547e-05,58,,
2.600896860986547e-05,2.600896860986547e-05,58,,
2.600896860986547e-05,2.600896860986547e-05,58,,
2.600896860986547e-05,2.600896860986547e-05,58,,
2.600896860986547e-05,2.600896860986547e-05,58,,
2.600896860986547e-05,2.600896860986547e-05,58,,
,,58,0.011793462559580803,0
2.6457399103139013e-05,2.6457399103139013e-05,59,,
2.6457399103139013e-05,2.6457399103139013e-05,59,,
2.6457399103139013e-05,2.6457399103139013e-05,59,,
2.6457399103139013e-05,2.6457399103139013e-05,59,,
2.6457399103139013e-05,2.6457399103139013e-05,59,,
2.6457399103139013e-05,2.6457399103139013e-05,59,,
2.6457399103139013e-05,2.6457399103139013e-05,59,,
2.6457399103139013e-05,2.6457399103139013e-05,59,,
2.6457399103139013e-05,2.6457399103139013e-05,59,,
2.6457399103139013e-05,2.6457399103139013e-05,59,,
2.6457399103139013e-05,2.6457399103139013e-05,59,,
2.6457399103139013e-05,2.6457399103139013e-05,59,,
2.6457399103139013e-05,2.6457399103139013e-05,59,,
2.6457399103139013e-05,2.6457399103139013e-05,59,,
2.6457399103139013e-05,2.6457399103139013e-05,59,,
2.6457399103139013e-05,2.6457399103139013e-05,59,,
,,59,0.029198061674833298,0
2.6905829596412556e-05,2.6905829596412556e-05,60,,
2.6905829596412556e-05,2.6905829596412556e-05,60,,
2.6905829596412556e-05,2.6905829596412556e-05,60,,
2.6905829596412556e-05,2.6905829596412556e-05,60,,
2.6905829596412556e-05,2.6905829596412556e-05,60,,
2.6905829596412556e-05,2.6905829596412556e-05,60,,
2.6905829596412556e-05,2.6905829596412556e-05,60,,
2.6905829596412556e-05,2.6905829596412556e-05,60,,
2.6905829596412556e-05,2.6905829596412556e-05,60,,
2.6905829596412556e-05,2.6905829596412556e-05,60,,
2.6905829596412556e-05,2.6905829596412556e-05,60,,
2.6905829596412556e-05,2.6905829596412556e-05,60,,
2.6905829596412556e-05,2.6905829596412556e-05,60,,
2.6905829596412556e-05,2.6905829596412556e-05,60,,
2.6905829596412556e-05,2.6905829596412556e-05,60,,
2.6905829596412556e-05,2.6905829596412556e-05,60,,
,,60,0.02418982796370983,0
2.7354260089686102e-05,2.7354260089686102e-05,61,,
2.7354260089686102e-05,2.7354260089686102e-05,61,,
2.7354260089686102e-05,2.7354260089686102e-05,61,,
2.7354260089686102e-05,2.7354260089686102e-05,61,,
2.7354260089686102e-05,2.7354260089686102e-05,61,,
2.7354260089686102e-05,2.7354260089686102e-05,61,,
2.7354260089686102e-05,2.7354260089686102e-05,61,,
2.7354260089686102e-05,2.7354260089686102e-05,61,,
2.7354260089686102e-05,2.7354260089686102e-05,61,,
2.7354260089686102e-05,2.7354260089686102e-05,61,,
2.7354260089686102e-05,2.7354260089686102e-05,61,,
2.7354260089686102e-05,2.7354260089686102e-05,61,,
2.7354260089686102e-05,2.7354260089686102e-05,61,,
2.7354260089686102e-05,2.7354260089686102e-05,61,,
2.7354260089686102e-05,2.7354260089686102e-05,61,,
2.7354260089686102e-05,2.7354260089686102e-05,61,,
,,61,0.022910328581929207,0
2.7802690582959645e-05,2.7802690582959645e-05,62,,
2.7802690582959645e-05,2.7802690582959645e-05,62,,
2.7802690582959645e-05,2.7802690582959645e-05,62,,
2.7802690582959645e-05,2.7802690582959645e-05,62,,
2.7802690582959645e-05,2.7802690582959645e-05,62,,
2.7802690582959645e-05,2.7802690582959645e-05,62,,
2.7802690582959645e-05,2.7802690582959645e-05,62,,
2.7802690582959645e-05,2.7802690582959645e-05,62,,
2.7802690582959645e-05,2.7802690582959645e-05,62,,
2.7802690582959645e-05,2.7802690582959645e-05,62,,
2.7802690582959645e-05,2.7802690582959645e-05,62,,
